dipolemoment_boltz,dipolemoment_delta,dipolemoment_max,dipolemoment_min,dipolemoment_vburminconf,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,efg_amp_P_boltz,E_oxidation_boltz,E_reduction_boltz,E_solv_cds_boltz,E_solv_elstat_boltz,E_solv_total_boltz,fmo_eta_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_mu_boltz,fmo_omega_boltz,fukui_m_boltz,fukui_p_boltz,nbo_bds_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_bd_e_avg_boltz,nbo_bd_e_max_boltz,nbo_bd_occ_avg_boltz,nbo_bd_occ_min_boltz,nbo_lp_P_e_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_percent_s_boltz,nbo_P_boltz,nbo_P_ra_boltz,nbo_P_rc_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,nmr_P_boltz,nuesp_P_boltz,Pint_dP_boltz,Pint_P_int_boltz,Pint_P_max_boltz,Pint_P_min_boltz,pyr_alpha_boltz,pyr_alpha_delta,pyr_alpha_max,pyr_alpha_min,pyr_alpha_vburminconf,pyr_P_boltz,pyr_P_delta,pyr_P_max,pyr_P_min,pyr_P_vburminconf,qpoletens_xx_boltz,qpoletens_xx_delta,qpoletens_xx_max,qpoletens_xx_min,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_delta,qpoletens_yy_max,qpoletens_yy_min,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_delta,qpoletens_zz_max,qpoletens_zz_min,qpoletens_zz_vburminconf,qpole_amp_boltz,qpole_amp_delta,qpole_amp_max,qpole_amp_min,qpole_amp_vburminconf,somo_ra_boltz,somo_rc_boltz,sphericity_boltz,spindens_P_ra_boltz,spindens_P_rc_boltz,sterimol_B1_boltz,sterimol_B1_delta,sterimol_B1_max,sterimol_B1_min,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_delta,sterimol_B5_max,sterimol_B5_min,sterimol_B5_vburminconf,sterimol_burB1_boltz,sterimol_burB1_delta,sterimol_burB1_max,sterimol_burB1_min,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_delta,sterimol_burB5_max,sterimol_burB5_min,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_delta,sterimol_burL_max,sterimol_burL_min,sterimol_burL_vburminconf,sterimol_L_boltz,sterimol_L_delta,sterimol_L_max,sterimol_L_min,sterimol_L_vburminconf,surface_area_boltz,vbur_far_vbur_boltz,vbur_far_vbur_delta,vbur_far_vbur_max,vbur_far_vbur_min,vbur_far_vbur_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_delta,vbur_far_vtot_max,vbur_far_vtot_min,vbur_far_vtot_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_delta,vbur_near_vbur_max,vbur_near_vbur_min,vbur_near_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_delta,vbur_near_vtot_max,vbur_near_vtot_min,vbur_near_vtot_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_delta,vbur_ovbur_max_max,vbur_ovbur_max_min,vbur_ovbur_max_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_delta,vbur_ovbur_min_max,vbur_ovbur_min_min,vbur_ovbur_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_delta,vbur_ovtot_max_max,vbur_ovtot_max_min,vbur_ovtot_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_delta,vbur_ovtot_min_max,vbur_ovtot_min_min,vbur_ovtot_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_delta,vbur_qvbur_max_max,vbur_qvbur_max_min,vbur_qvbur_max_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_delta,vbur_qvbur_min_max,vbur_qvbur_min_min,vbur_qvbur_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_delta,vbur_qvtot_max_max,vbur_qvtot_max_min,vbur_qvtot_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_delta,vbur_qvtot_min_max,vbur_qvtot_min_min,vbur_qvtot_min_vburminconf,vbur_ratio_vbur_vtot_boltz,vbur_vbur_boltz,vbur_vbur_delta,vbur_vbur_max,vbur_vbur_min,vbur_vbur_vburminconf,vbur_vtot_boltz,vmin_r_boltz,vmin_vmin_boltz,volume_boltz
1.4591298,0.3333957,1.5764217,1.1739001,1.4546769,-0.78253716,-0.6242084,1.4310607,1.7607052,0.2788372,0.020205129,-6.4501476,-6.403398,-12.311876,0.1993151,-0.2273056,-0.027537111,-0.12718984,0.040228955,0.37843317,0.03511845,0.2143951,0.19401751,0.036583785,0.043454353,-0.4629396,-0.4520005,1.9537804,1.9500483,-0.3080928,1.9208031,50.92334,0.77951366,0.74242634,1.1709628,264.75763,296.7488,329.5344,294.43668,-54.18772,3.912411,18.89513,32.083305,12.942766,18.003977,4.079371,22.170721,17.70598,20.253807,0.9310993,0.03149931,0.93121225,0.9018682,0.9161438,4.251399,1.8292823,5.3127375,3.576454,5.0700555,0.15530431,2.6583686,2.176422,-0.91654664,0.4533503,-4.074248,3.124803,-3.2946966,-6.342698,-6.1197095,6.3334985,3.1488492,8.961006,4.9147725,7.507925,0.06787709,-0.4002755,0.78288704,0.04516373,0.48857382,3.8336225,0.6472555,4.048908,3.3987525,3.7479005,6.5322986,0.639532,6.587438,6.3933806,6.5495496,3.7667456,0.66488206,3.975875,3.3703525,3.6301563,6.058322,0.13268976,6.617238,6.1450934,6.1235266,7.169078,0.24389474,7.2936125,6.9854593,7.2262383,7.739605,0.41717154,8.5111885,7.4950695,7.654335,302.52036,0.54817533,3.735818,-1.0148523,0.009800878,0.26010266,2.337424,3.3072488,-1.1333486,0.20999615,1.4702816,3.6987798,1.9553717,7.198885,3.4319131,4.3910327,46.70225,15.323798,49.679783,40.752483,50.642197,53.43773,6.7450633,55.31594,50.607834,50.766987,288.9225,1.2039844,281.50623,282.75635,291.5326,15.051861,1.4998124,15.466628,14.780613,15.186087,0.0015066203,-0.02024976,-0.03630395,0.006372476,0.0074466113,96.40773,1.3744942,100.745094,98.30191,103.98102,0.083745204,0.12483983,0.1566449,0.0059742937,0.0051559964,16.600908,2.689728,17.185575,14.536459,15.174624,11.600237,1.6501044,11.704615,9.974986,10.578162,101.10884,16.271393,99.88894,92.35088,104.22491,43.728413,9.106282,47.452156,35.101593,49.28243,0.19017509,54.40823,11.881028,55.77013,51.02657,50.81964,293.5828,1.8255502,-0.05413257,349.34726
1.9907796,2.8779457,3.548075,1.2030724,2.7676628,-0.7526318,-0.7183585,1.4761164,1.8010801,0.2596895,0.014329801,-8.080348,-8.70147,-16.802307,0.19761412,-0.21774192,-0.026962623,-0.12502122,0.039136324,0.26992282,0.044951,0.22766936,0.23011597,0.038550198,0.038056675,-0.4681685,-0.47059622,1.9513516,1.9506165,-0.30530715,1.9003495,48.657623,0.799646,0.72648466,0.97749573,293.0578,286.10095,321.9342,294.8736,-54.181828,4.502302,19.647821,35.573017,13.003802,17.908333,0.83865494,19.101473,17.903563,18.446915,0.93440056,0.009698372,0.9352191,0.92175967,0.92810917,5.5370092,5.4388876,11.4499655,3.3081744,6.9275184,0.45194906,7.3711605,3.3507695,-2.6875987,0.19217293,-7.0229545,7.51174,-3.4907453,-11.245876,-7.3574057,10.825134,6.3049736,15.972234,5.740237,8.190823,0.05584906,-0.3651698,0.7066144,0.024847148,0.30383036,4.4328365,0.5013644,5.030067,4.3091335,4.51894,7.8541164,1.6011622,8.484008,6.7338524,7.126721,4.2609653,0.17523655,4.4152145,4.2704787,4.262714,6.6158,1.1241242,7.106216,6.085359,6.0611725,6.9895296,0.07921332,6.985923,6.939671,7.000356,8.555255,2.0847569,9.268949,7.377432,9.076556,413.35574,1.619846,3.2204401,6.9580197,0.077446334,0.30417445,2.885102,6.181674,6.8832593,0.4121568,1.726992,2.4920597,2.593063,1.9470606,2.0606065,1.942299,54.03621,29.386953,54.62515,48.946312,52.972576,54.52052,1.6529999,54.407566,51.699497,51.605755,396.6089,5.8334846,404.19846,406.10388,414.82248,14.158697,0.65879214,13.990722,14.6744795,14.27272,0.005171154,0.17542407,0.13195643,0.0064102574,0.0074466113,126.48357,17.508821,136.07169,123.12259,136.35631,0.087921575,0.31563845,0.20298932,0.014209976,0.0051559964,14.966423,0.9053847,14.76042,14.774401,14.7156725,11.865286,1.143797,12.334723,11.313693,11.476248,127.10557,4.3037868,126.90659,125.51104,132.26062,63.6985,5.4774055,67.71098,59.729942,71.074524,0.13696243,54.723812,6.309107,53.380848,53.249046,51.925903,415.4453,1.8394616,-0.05037934,508.40927
3.1291037,0.75346035,3.2274017,2.8874316,3.264833,-0.81149447,-0.7084092,1.511224,1.857575,0.25349757,0.020356301,-5.3461995,-11.03457,-15.459818,0.18405178,-0.20968932,-0.023220677,-0.11814838,0.036093872,0.34652823,0.04877024,0.23527099,0.2297181,0.038599104,0.042802025,-0.46682662,-0.46805918,1.9518261,1.950255,-0.29372978,1.88797,49.76509,0.8203974,0.773912,1.2007211,278.52194,314.7084,356.72916,314.68402,-54.186382,4.458867,19.857365,36.46225,12.985047,19.818834,1.9201666,21.57391,19.778313,20.569895,0.9149894,0.01594965,0.9151923,0.906764,0.913994,8.15773,3.4151778,8.628994,5.412687,7.6548414,-0.56217283,1.863806,1.6771846,-2.3893774,0.02332962,-6.4550242,2.336203,-4.5952325,-9.551042,-8.3775215,12.877689,3.1528654,13.073242,8.985021,11.824405,0.06352574,-0.35309324,0.7385038,0.044614088,0.4526863,4.545743,0.19202462,4.580004,4.415928,4.5375814,6.686687,0.40451226,6.60015,6.465961,6.656752,4.412341,0.16128144,4.4495835,4.324502,4.4319506,6.101056,0.08419696,6.3130765,6.1074796,6.082004,7.1515465,0.17228875,7.293055,7.1394153,7.294431,8.350024,0.48439127,8.48042,8.677386,8.631775,371.76813,4.9035816,2.6426115,7.4815345,3.5710876,2.5714118,12.434395,5.015747,14.224513,6.194338,9.14168,13.286099,3.4743102,15.169301,10.377696,12.07134,54.208755,24.61135,63.446114,39.24414,46.554825,56.242725,4.9511485,58.845818,55.899574,55.751186,358.7483,6.929625,361.9844,345.53207,352.9469,19.736631,2.1696758,21.377579,19.360487,19.443392,0.0020265006,0.027155966,0.019063683,0.005327148,0.0074194027,114.47372,4.663103,113.012115,110.73379,111.43976,0.09903324,0.11679141,0.14223927,0.005440708,0.0051559964,24.512526,4.772926,27.740198,24.614317,23.341938,11.297323,0.4414167,11.49808,11.186715,11.318532,122.628296,7.463322,123.79674,114.98526,119.80127,64.292,3.3808897,64.21287,62.24619,63.88537,0.1681948,61.6511,9.611768,67.01703,59.53187,58.712402,372.22778,1.8642862,-0.06486949,423.92987
2.416966,1.338396,3.0972497,1.4764484,1.8124661,-0.9401604,-0.5331903,1.5422121,1.9259602,0.26824245,0.013334996,-8.728056,-8.118357,-17.59443,0.18610094,-0.2184641,-0.026646031,-0.12746842,0.04274796,0.32581493,0.04505897,0.21758093,0.21228287,0.059834715,0.071549736,-0.5196672,-0.4677325,1.9534603,1.9490356,-0.31403226,1.9080411,50.64066,0.8350955,0.8236615,1.0300317,144.57933,253.58711,313.00815,219.29881,-54.16117,4.129675,19.943993,36.23243,13.152385,19.485079,5.6934457,22.832634,14.029739,20.77985,0.91849416,0.04119567,0.95235026,0.886351,0.91030633,5.9251947,3.1332874,5.5744762,4.534967,5.4598455,0.49952257,3.5309732,1.8449396,-0.6237528,0.43717572,-6.0807047,2.3263607,-3.5757942,-6.372482,-5.8920355,6.8945055,3.332563,9.195036,5.396973,9.872103,0.059320506,-0.3606327,0.76082796,0.0625569,0.30859467,4.281151,0.7186541,4.73766,3.9113472,4.6137238,7.8332143,0.8025315,7.889233,6.3534455,7.56386,4.091373,0.6761056,4.4432087,3.6813142,4.075512,7.002,0.63838965,6.788608,6.2318034,6.3288617,7.079284,0.6277085,7.433906,6.8746305,7.6151547,7.6242843,1.1105216,9.100179,6.923461,8.502872,392.42123,7.6350145,10.887503,14.243312,0.34824485,0.66432244,26.292496,69.90734,79.29556,12.452587,16.51077,17.031755,11.469008,12.213339,3.8472984,5.568231,105.3052,68.28078,158.46999,37.95757,108.95432,66.06649,12.985357,72.644226,57.367264,58.549084,469.0211,46.441753,371.41916,320.58853,380.10483,20.844,3.0972216,21.013374,15.562917,17.719969,0.053952463,1.3556838,0.9281869,0.009752168,0.007957427,167.92644,58.15375,186.13403,115.25268,160.81807,0.15329371,1.7246495,2.5460536,0.0059665074,0.0028936903,24.38567,7.97663,30.16175,15.939658,16.285002,11.12712,4.2876115,17.276924,10.042929,10.245831,213.34822,46.62017,264.78415,128.96295,178.83745,57.33364,47.340786,81.47392,46.161793,65.02855,0.1634634,75.720764,15.365555,89.23789,58.680347,55.582798,506.22272,1.8229738,-0.046049356,564.34515
1.8558652,1.0912062,1.9823254,1.2221963,1.7897702,-1.025394,-0.5769778,1.6680983,2.041778,0.24435945,0.027392978,-8.730329,-6.671261,-15.630502,0.1928515,-0.21674514,-0.01868925,-0.12231006,0.03322854,0.08595043,0.050591636,0.2279159,0.22739401,0.07737969,0.087143525,-0.5350874,-0.4705362,1.9577024,1.9449066,-0.30199456,1.915025,51.126312,1.1573259,1.0421629,0.9997233,108.74896,187.11546,275.93164,175.04997,-54.164986,4.0447264,19.722845,36.599117,12.746548,22.509094,6.270103,22.196604,18.799042,20.069468,0.8829874,0.05749347,0.9326448,0.8853791,0.9174473,8.242896,2.4731765,7.7240157,4.252852,6.780239,0.39003786,2.109846,1.4824584,-1.1650361,0.4357687,-7.214742,3.9559004,-3.7891347,-7.737403,-9.385559,14.392561,3.9375138,11.6513405,7.5830927,13.034694,0.07399545,-0.35256743,0.76889265,0.08400346,-0.017613288,4.060019,0.47226,4.2479563,3.9827428,4.2932105,8.295756,0.3563472,8.649628,7.1314716,8.2735,3.9712095,0.42119497,4.2017465,3.806717,4.0691643,6.2810416,0.5099886,6.6763434,6.34766,6.1515527,6.9098077,0.5124625,7.2755013,6.7862835,7.28961,7.7059755,1.106813,8.152805,7.06964,8.000236,367.59735,7.957157,4.2920413,3.4340818,1.8617288,3.0839434,18.524725,6.9559712,7.5860453,6.7170496,11.6078825,11.706937,5.7414007,11.433291,7.3940325,8.896821,98.74767,20.954117,87.23298,109.43315,105.77454,60.485622,10.259801,61.187817,55.9329,56.34238,309.68454,11.113491,393.93204,379.82245,375.5076,18.220535,3.9153078,20.020811,16.011618,18.160465,0.0009475537,-0.053931892,-0.06591006,0.0054385033,0.0073828255,142.34622,12.981732,153.08986,164.52396,155.15337,0.083004504,0.16883864,0.14223927,0.0060086,0.0051559964,20.960165,8.811818,23.562439,19.59179,19.73119,10.524197,2.98719,12.588209,10.110882,11.401183,162.47281,15.447491,164.99808,149.7095,188.53363,52.565792,10.694036,63.451595,49.318996,52.729527,0.16463955,62.166035,11.999405,66.448944,57.492435,58.76974,385.41696,1.8208396,-0.048400894,478.5569
0.6624996,1.679062,2.5648067,0.80981845,2.0787659,-0.74186397,-0.7062871,1.4582053,1.8200314,0.25753298,0.0056636133,-8.956923,-8.326821,-16.327375,0.18240167,-0.21183307,-0.029430766,-0.11986726,0.040275194,0.18254845,0.046117898,0.23523389,0.23297606,0.045634728,0.049650393,-0.47866786,-0.47436336,1.950167,1.9443467,-0.28766298,1.8770753,47.303844,0.83019036,0.7792921,1.062733,300.90637,315.07477,326.6955,320.1601,-54.17999,4.7508144,20.115334,39.241837,13.113064,23.68842,7.609593,28.17977,22.565231,27.49934,0.81853896,0.06832543,0.8704135,0.82643104,0.8477662,4.9780636,2.8097117,6.77366,3.3778188,5.5009475,1.2131733,2.3693357,2.3330789,-0.18449323,0.57256985,-5.075179,3.061121,-4.406025,-7.5190625,-7.3140264,10.004321,3.9881985,9.34989,7.238933,10.34987,0.054370847,-0.367745,0.7366584,0.03671142,0.23899908,4.9230857,0.81127375,4.9260125,4.303812,4.5601335,6.6082244,0.5578764,6.875866,7.118383,7.158957,4.7000585,0.5143499,4.7367034,4.093037,4.462906,6.1081243,0.5068604,6.376115,6.3944044,6.586401,7.055353,0.8403516,7.5787883,6.8954244,7.5872793,7.2543344,1.9174258,8.81766,7.3315973,8.9437275,407.9252,16.104658,16.115316,12.777035,1.31389,0.7694488,40.29549,23.931038,46.871716,2.5855217,1.8847537,16.397789,13.002623,15.314044,4.283066,8.670014,41.365677,46.67228,72.4245,29.149471,43.896873,69.97951,10.236999,72.91497,63.785873,62.32253,407.7355,31.626719,394.82605,406.9384,421.40222,20.04468,1.8545043,20.4077,19.273998,19.127771,1.1628915,1.12829,0.81209296,0.0063644843,0.0074568684,120.656845,19.426954,130.62927,115.5949,124.95141,0.9260768,2.1447158,1.7269467,0.005998,0.0051559964,32.835644,11.390811,30.19535,18.721561,19.491299,15.9994,4.949728,16.067095,11.032484,11.529954,135.19168,16.78923,134.20273,117.10865,126.25022,81.382614,26.014189,94.29408,62.054813,68.86094,0.20985846,78.06657,17.118847,88.937775,64.2215,60.04792,431.92578,1.8221992,-0.051427778,498.808
3.578849,1.756711,4.75132,2.4571662,4.949033,-1.2298062,-0.56105816,1.5478272,1.9831616,0.24290103,-0.0012738216,-10.254708,-13.864711,-22.458702,0.1560603,-0.19935217,-0.03753593,-0.11887739,0.046750613,0.20881635,0.09554119,0.22106437,0.2173533,0.040858902,0.045346983,-0.49203032,-0.48805425,1.9506804,1.9471852,-0.31058466,1.8931141,49.384766,0.34412527,0.76023406,0.79166967,207.81618,302.043,361.66537,305.76575,-54.178772,5.023549,20.372711,38.64782,13.415338,18.734531,4.3656135,24.420475,17.750843,23.686508,0.9402137,0.028875846,0.9267822,0.8721411,0.8848161,10.397204,6.692459,15.710157,9.70559,12.23427,-0.65233356,4.8372717,2.5848486,-3.5041444,0.08445531,-9.077241,3.207984,-6.7961984,-11.139137,-12.083505,12.989054,5.6727505,16.671997,11.796901,18.79783,0.04680569,-0.3298736,0.6940887,0.1109365,0.17391786,5.8658323,0.55903584,6.225835,4.847004,5.3480535,8.174898,0.40617797,9.223348,8.472407,8.7578745,4.530624,0.49298373,4.979296,4.1665015,4.408577,6.1748695,0.34495908,6.952702,6.238347,6.8449345,7.158422,0.43311873,7.597454,7.0969605,7.588538,8.829739,1.0577456,8.876555,8.318301,8.908361,481.0223,12.321371,10.530408,14.4410515,1.6925796,0.9426519,24.518188,13.511026,48.20661,3.4416623,2.1350627,16.430668,9.738864,18.61285,5.4624805,11.374258,69.11322,35.09183,82.24667,53.966434,80.21281,65.45467,7.1652737,66.868484,61.740395,58.14126,643.4767,14.88104,550.238,541.29626,500.7364,20.076439,1.018027,18.978472,18.660921,18.476366,0.6287618,1.1652324,0.6084491,0.006387142,0.0074541466,164.06268,24.098583,197.85443,162.54709,171.94179,0.9814294,0.21929039,1.266748,0.006449653,0.0068033054,28.172468,8.329,33.269497,21.936646,22.194613,14.846545,1.8701583,12.525695,10.819507,11.728646,216.45961,31.61453,186.07835,169.5736,177.6564,115.989685,20.400988,137.288,68.8039,84.22034,0.122068845,77.29306,13.619675,75.35821,63.272297,61.060555,533.5162,1.8824265,-0.047729567,673.37195
0.49079067,1.2321767,1.6059842,0.8291369,1.8661356,-0.75072944,-0.71027875,1.4918017,1.8358943,0.24806736,0.01976355,-7.6729984,-7.8053226,-14.723188,0.18669933,-0.20614631,-0.021717181,-0.11262624,0.03602534,0.2572889,0.04170711,0.2400102,0.23623186,0.045534804,0.046500735,-0.46647027,-0.47020394,1.9507654,1.9501034,-0.298417,1.8877834,49.012314,0.81762487,0.76731145,1.0763134,303.15332,311.32144,322.2342,314.48444,-54.186134,4.5205464,20.017645,38.125233,13.3659725,18.256157,8.630634,26.48561,18.351902,26.041454,0.9318527,0.08274279,0.9284894,0.85587615,0.8609391,3.9602318,3.1428225,5.947138,2.0673523,4.715922,0.75786674,3.3172765,1.8410517,-1.7582662,0.41509348,-2.9881973,2.7889564,-2.8484776,-6.0572505,-6.1827035,6.771318,4.0366483,8.4551325,4.9553857,7.8549066,0.0636913,-0.35620978,0.7499346,0.034531366,0.3500871,4.628832,0.5742901,4.8045683,4.336891,4.5684857,6.5285664,0.24379823,6.7545705,6.18088,6.943979,4.5441284,0.49930748,4.6473784,4.175345,4.4853864,6.061992,0.30577567,6.3740544,6.07383,6.2561555,6.9373207,0.94906324,7.8638816,6.897131,7.735397,7.563379,1.0042243,8.256558,7.236722,8.170109,374.55084,17.988865,12.465843,19.279438,2.8438737,1.7799201,16.296885,21.254389,25.666355,1.991367,1.8847537,7.8631387,12.706947,13.6222,4.914728,9.343552,31.320436,40.029335,60.30241,26.833918,47.320892,72.431465,8.55289,71.28704,63.492764,63.423122,392.33127,17.479137,383.95935,376.60092,396.03552,19.583033,1.9123296,20.583555,19.808203,19.58814,2.5627131,2.0917575,1.7252122,0.006352827,0.0074542775,112.42391,13.333389,124.74958,109.13542,120.62574,1.2612702,0.7948604,0.7824987,0.005982866,0.0051559964,24.7554,7.237833,29.070137,25.517712,21.422503,18.206753,6.1469774,16.8286,10.997281,12.117025,113.81285,13.702203,130.59622,117.05662,121.53495,77.15711,30.45419,85.92863,61.948368,69.53632,0.22324395,88.462494,17.53765,81.26847,64.92339,64.914734,410.8682,1.7877834,-0.047660813,460.70135
1.6843009,0.8444358,1.8388096,1.1377628,1.6367562,-1.030954,-0.56483525,1.5877095,1.9780556,0.28049704,0.020735288,-7.163224,-6.3208055,-13.208438,0.19891158,-0.22715275,-0.028726649,-0.1285532,0.04062018,0.28913277,0.08691822,0.22652163,0.2236795,0.052889165,0.061661154,-0.50417167,-0.47141865,1.9570364,1.952098,-0.30762568,1.9122876,50.75852,0.9893091,0.900664,1.2812659,138.41335,241.04665,288.6517,223.04738,-54.169243,3.971965,19.224592,32.559425,12.785115,19.149094,6.016448,21.09057,14.598464,19.44239,0.9200877,0.04550069,0.95757145,0.908557,0.92174906,3.9816923,1.3303094,3.7902102,2.520773,4.2014155,1.1202796,2.0575128,1.5546104,-0.4454795,0.43176877,-5.7926903,3.0289454,-2.8987994,-5.8788104,-6.089485,7.3219333,3.6706212,8.34315,4.1562595,7.7859664,0.06711199,-0.38728213,0.7787536,0.09038227,0.37563577,4.180624,0.35634795,4.3318086,3.9059649,4.2880692,6.463827,0.37750396,6.4585085,6.2493176,6.4412665,4.0248117,0.3759599,4.171274,3.7956479,4.073636,6.060966,0.30101985,6.4075503,6.044987,6.0481906,7.156361,0.21725705,7.266886,7.051876,7.2237635,7.530783,0.37974462,7.951869,7.4798064,7.598533,318.34488,0.47099957,3.5956054,0.77227396,-0.028094525,0.23722936,1.3562716,5.1250644,2.259423,1.0908333,2.0601943,6.882156,6.665431,9.2029,3.4213064,4.888187,37.700676,10.257825,43.17968,33.409073,38.72916,52.447754,6.1221685,57.683857,51.835987,51.74717,301.76694,6.764648,304.41586,299.04367,308.45728,16.813332,4.2393875,18.949081,14.67281,16.112513,0.0014335593,-0.053931892,0.047584638,0.0063891625,0.0081450995,96.37925,5.1133747,100.15739,94.0011,96.999886,0.09228074,0.12483983,0.29121754,0.00685461,0.0028108733,17.247831,5.481113,21.202879,14.530485,15.789413,10.16396,1.8397994,12.010517,9.95959,10.148628,98.423775,9.776729,98.93835,92.46891,101.21747,55.05655,13.95417,62.531723,46.373833,55.757267,0.17485526,53.15961,7.270099,59.59618,51.580997,51.816788,311.3184,1.836057,-0.050654337,366.80292
2.77318,2.209366,3.8227532,1.4732513,3.2217557,-0.7830708,-0.6994652,1.5678083,1.8952926,0.24844402,-0.009996246,-10.707486,-11.637551,-21.815836,0.16839996,-0.2013934,-0.044586755,-0.13137753,0.050899465,0.17052455,0.025373153,0.21785803,0.2102844,0.050492875,0.057384543,-0.51142055,-0.48967734,1.9525694,1.9506729,-0.32130912,1.8846673,49.45995,0.79155195,0.7941484,0.8801987,272.5581,283.349,338.88943,273.56808,-54.15921,4.906528,20.690166,37.622417,13.430134,18.395239,2.2335231,21.250011,16.754179,20.417484,0.9176046,0.016701298,0.931856,0.90874434,0.91291684,7.173053,7.388772,14.135667,4.9754763,8.744849,2.561093,4.7859917,1.860492,-1.3091179,0.3444091,-8.742759,5.0364246,-8.045939,-10.758177,-9.470128,10.718166,7.975593,17.67141,8.731617,14.168615,0.036361195,-0.34162354,0.7102393,0.039095134,0.05533856,5.697758,0.75491184,5.402011,4.6209483,5.3333044,7.5865593,0.47182,8.994736,7.26961,8.347582,4.434811,0.45127237,4.7911787,3.982355,4.404536,6.542471,0.58538646,6.993022,6.2901073,6.86697,7.0742364,0.72673655,7.4823456,6.7645354,7.3615284,7.8953238,1.4351175,8.567624,7.3645773,8.391442,454.92294,8.454644,6.9196706,13.227701,1.5469835,2.1389139,54.574795,14.068947,67.05021,14.111296,16.214514,14.506177,5.8730536,13.285799,6.0404263,8.896334,101.6724,78.28019,137.68008,39.321754,109.84178,60.184227,8.318567,66.56581,54.283997,58.633896,544.7883,12.09412,471.5043,464.6126,454.93427,18.48461,2.3413227,18.94317,16.544228,17.157784,0.018136263,2.821834,3.720514,0.006372476,0.0074466113,146.72769,26.070576,193.15585,130.0295,173.04285,0.23745818,2.084435,2.7356455,0.005989834,0.0051559964,26.30272,4.327186,27.787714,17.46771,20.0734,12.045266,3.9837418,15.393519,10.760345,11.377741,228.23505,16.332718,241.23575,169.0464,204.95743,95.43555,39.66724,124.58367,66.403984,82.905304,0.1547686,70.685684,7.780146,73.0072,61.51644,64.22581,583.8423,1.8924316,-0.034956496,677.7069
